App,Category,Rating,Reviews,Size,Installs,Type,Price,Content_Rating,Genres,Last Updated,Current Ver,Android Ver,id
Galaxy Attack: Alien Shooter,GAME,4.6,506593,Varies with device,"10,000,000+",Free,0,Everyone,Arcade,01-Aug-18,5.66,4.1 and up,548
Capital One® Mobile,FINANCE,4.6,510392,79M,"10,000,000+",Free,0,Everyone,Finance,01-Aug-18,5.38.1,5.0 and up,549
Capital One® Mobile,FINANCE,4.6,510401,79M,"10,000,000+",Free,0,Everyone,Finance,01-Aug-18,5.38.1,5.0 and up,550
Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511228,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,01-Aug-18,Varies with device,Varies with device,551
Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511420,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,01-Aug-18,Varies with device,Varies with device,552
Smart Launcher 5,PERSONALIZATION,3.9,512102,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,16-Jul-18,Varies with device,Varies with device,553
Smart Launcher 5,PERSONALIZATION,3.8,512106,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,16-Jul-18,Varies with device,Varies with device,554
Bestie - Camera360 Selfie,PHOTOGRAPHY,3,512996,23M,"10,000,000+",Free,0,Everyone,Photography,02-Aug-18,4.0.3.5,4.1 and up,555
Disney Crossy Road,FAMILY,3.7,514088,83M,"10,000,000+",Free,0,Everyone,Arcade;Action & Adventure,30-May-18,3.200.18289,4.4 and up,556
Alto's Adventure,GAME,4.6,515240,63M,"10,000,000+",Free,0,Everyone,Action,05-Jun-18,1.7.1,4.0 and up,557
Alto's Adventure,GAME,4.6,515657,63M,"10,000,000+",Free,0,Everyone,Action,05-Jun-18,1.7.1,4.0 and up,558
Zoosk Dating App: Meet Singles,DATING,4,516801,Varies with device,"10,000,000+",Free,0,Mature,Dating,02-Aug-18,Varies with device,Varies with device,559
Zoosk Dating App: Meet Singles,DATING,4,516917,Varies with device,"10,000,000+",Free,0,Mature,Dating,02-Aug-18,Varies with device,Varies with device,560
Hot Wheels: Race Off,FAMILY,3.8,520609,Varies with device,"10,000,000+",Free,0,Everyone,Racing;Action & Adventure,28-Jun-18,Varies with device,4.4 and up,561
Hot Wheels: Race Off,FAMILY,3,520654,Varies with device,"10,000,000+",Free,0,Everyone,Racing;Action & Adventure,28-Jun-18,Varies with device,4.4 and up,562
Major Mayhem,GAME,4.6,520962,39M,"10,000,000+",Free,0,Teen,Action,28-Jun-17,108,4.0 and up,563
ESPN,SPORTS,4.2,521081,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,564
ESPN,SPORTS,4.2,521138,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,565
ESPN,SPORTS,4.2,521138,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,566
ESPN,SPORTS,4.2,521138,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,567
ESPN,SPORTS,4.2,521140,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,568
ESPN,SPORTS,4.2,521140,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,569
ESPN,SPORTS,4.2,521140,Varies with device,"10,000,000+",Free,0,Ten_Plus,Sports,19-Jul-18,Varies with device,5.0 and up,570
"Waplog - Free Chat, Dating App, Meet Singles",SOCIAL,4.2,522018,Varies with device,"10,000,000+",Free,0,Mature,Social,02-Aug-18,Varies with device,Varies with device,571
News by The Times of India Newspaper - Latest News,NEWS_AND_MAGAZINES,4.2,522205,Varies with device,"10,000,000+",Free,0,Everyone,News & Magazines,07-Aug-18,Varies with device,Varies with device,572
The Walking Dead: Road to Survival,GAME,4.2,522466,37M,"10,000,000+",Free,0,Mature,Role Playing,19-Jun-18,12.0.4.62276,4.0.3 and up,573
Water Drink Reminder,HEALTH_AND_FITNESS,4.6,524299,Varies with device,"10,000,000+",Free,0,Everyone,Health & Fitness,29-Jun-18,Varies with device,Varies with device,574
BLACKJACK!,GAME,3.2,524467,33M,"10,000,000+",Free,0,Teen,Casino,07-Jul-16,1.126,2.3.3 and up,575
Strawberry Shortcake BerryRush,GAME,4.3,525517,48M,"10,000,000+",Free,0,Everyone,Action;Action & Adventure,15-Oct-17,1.2.3,2.3 and up,576
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,48M,"10,000,000+",Free,0,Everyone,Action;Action & Adventure,15-Oct-17,1.2.3,2.3 and up,577
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,48M,"10,000,000+",Free,0,Everyone,Action;Action & Adventure,15-Oct-17,1.2.3,2.3 and up,578
Fernanfloo,GAME,4.8,526595,49M,"10,000,000+",Free,0,Ten_Plus,Arcade,26-Jun-18,2.9,4.0.3 and up,579
Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527247,Varies with device,"50,000,000+",Free,0,Everyone,Photography,01-Feb-18,1.6.1,Varies with device,580
Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527248,Varies with device,"50,000,000+",Free,0,Everyone,Photography,01-Feb-18,1.6.1,Varies with device,581
Dan the Man: Action Platformer,GAME,4.8,528550,73M,"10,000,000+",Free,0,Teen,Arcade,26-Jul-18,1.2.6,4.1 and up,582
COOKING MAMA Let's Cook!,FAMILY,4.3,528745,59M,"10,000,000+",Free,0,Everyone,Educational;Pretend Play,26-Jul-18,1.38.0,4.1 and up,583
COOKING MAMA Let's Cook!,FAMILY,4.3,528917,59M,"10,000,000+",Free,0,Everyone,Educational;Pretend Play,26-Jul-18,1.38.0,4.1 and up,584
School of Dragons,FAMILY,2.8,530792,Varies with device,"10,000,000+",Free,0,Everyone,Role Playing;Action & Adventure,30-May-18,Varies with device,Varies with device,585
School of Dragons,FAMILY,2.2,530792,Varies with device,"10,000,000+",Free,0,Everyone,Role Playing;Action & Adventure,30-May-18,Varies with device,Varies with device,586
Farming Simulator 14,FAMILY,3.2,530854,51M,"10,000,000+",Free,0,Everyone,Simulation;Action & Adventure,17-Jul-17,1.4.4,2.3.3 and up,587
Farming Simulator 14,FAMILY,3.1,530904,51M,"10,000,000+",Free,0,Everyone,Simulation;Action & Adventure,17-Jul-17,1.4.4,2.3.3 and up,588
My Boy! Free - GBA Emulator,GAME,4.3,531074,2.5M,"10,000,000+",Free,0,Everyone,Arcade,09-Jan-18,Varies with device,Varies with device,589
Mini Golf King - Multiplayer Game,GAME,3.1,531458,100M,"5,000,000+",Free,0,Everyone,Sports,20-Jul-18,3.04.1,4.0.3 and up,590
"All-In-One Toolbox: Cleaner, Booster, App Manager",PRODUCTIVITY,4.7,536926,Varies with device,"10,000,000+",Free,0,Everyone,Productivity,05-Aug-18,Varies with device,Varies with device,591
"ZenUI Keyboard – Emoji, Theme",TOOLS,3.1,537554,Varies with device,"10,000,000+",Free,0,Everyone,Tools,01-Aug-18,Varies with device,Varies with device,592
Design Home,FAMILY,3.6,539931,69M,"10,000,000+",Free,0,Everyone,Simulation,06-Aug-18,1.11.01,4.2 and up,593
Kate Mobile for VK,SOCIAL,3.3,540930,5.3M,"10,000,000+",Free,0,Teen,Social,23-Jul-18,50.2 lite,2.2 and up,594
Partymasters - Fun Idle Game,GAME,4.6,541144,63M,"10,000,000+",Free,0,Teen,Arcade,12-Jul-18,1.2.5,5.0 and up,595
Puffin Web Browser,COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",Free,0,Everyone,Communication,09-Jul-18,7.5.3.20547,4.1 and up,596
Puffin Web Browser,COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",Free,0,Everyone,Communication,09-Jul-18,7.5.3.20547,4.1 and up,597
Puffin Web Browser,COMMUNICATION,4.3,541661,Varies with device,"10,000,000+",Free,0,Everyone,Communication,09-Jul-18,7.5.3.20547,4.1 and up,598
Cytus,GAME,4.7,541732,20M,"5,000,000+",Free,0,Everyone,Music,09-Feb-18,10.0.10,2.3 and up,599
Photo Collage - InstaMag,PHOTOGRAPHY,4.3,542561,46M,"10,000,000+",Free,0,Everyone,Photography,02-Jan-18,4.7.0,4.0 and up,600
Anger of stick 5 : zombie,GAME,3.5,547644,23M,"50,000,000+",Free,0,Teen,Action,03-Aug-18,1.1.5,2.3 and up,601
"Pedometer, Step Counter & Weight Loss Tracker App",HEALTH_AND_FITNESS,4.6,548021,27M,"10,000,000+",Free,0,Everyone,Health & Fitness,02-Aug-18,p5.7.1,4.1 and up,602
Anger of stick 5 : zombie,GAME,3.2,549039,23M,"50,000,000+",Free,0,Teen,Action,03-Aug-18,1.1.5,2.3 and up,603
MEGA,PRODUCTIVITY,4,549214,Varies with device,"50,000,000+",Free,0,Everyone,Productivity,04-Jul-18,Varies with device,Varies with device,604
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,85M,"10,000,000+",Free,0,Everyone,Simulation,19-Jul-18,2.1.1.4.0,4.4 and up,605
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60M,"10,000,000+",Free,0,Everyone,Productivity,18-Jul-18,7.3.30,4.1 and up,606
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60M,"10,000,000+",Free,0,Everyone,Productivity,18-Jul-18,7.3.30,4.1 and up,607
MEGA,PRODUCTIVITY,4,549973,Varies with device,"50,000,000+",Free,0,Everyone,Productivity,04-Jul-18,Varies with device,Varies with device,608
Whoscall - Caller ID & Block,COMMUNICATION,3.6,552441,29M,"10,000,000+",Free,0,Everyone,Communication,01-Aug-18,6.19.1,4.1 and up,609
Whoscall - Caller ID & Block,COMMUNICATION,3.3,552635,29M,"10,000,000+",Free,0,Everyone,Communication,01-Aug-18,6.19.1,4.1 and up,610
Xbox,FAMILY,4.3,556659,46M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,1805.0618.1637,4.1 and up,611
"Star Girl - Fashion, Makeup & Dress Up",FAMILY,4.3,556929,53M,"10,000,000+",Free,0,Teen,Casual,19-Apr-18,4.2.1,4.0.3 and up,612
Endomondo - Running & Walking,HEALTH_AND_FITNESS,3.7,559186,Varies with device,"10,000,000+",Free,0,Everyone,Health & Fitness,11-Jul-18,Varies with device,Varies with device,613
Endomondo - Running & Walking,HEALTH_AND_FITNESS,3.9,559262,Varies with device,"10,000,000+",Free,0,Everyone,Health & Fitness,11-Jul-18,Varies with device,Varies with device,614
The Sims™ Mobile,FAMILY,3,559597,89M,"10,000,000+",Free,0,Teen,Simulation,26-Jul-18,11.1.1.179661,4.1 and up,615
Scoompa Video - Slideshow Maker and Video Editor,PHOTOGRAPHY,3.1,559931,Varies with device,"10,000,000+",Free,0,Everyone,Photography,10-May-18,Varies with device,Varies with device,616
DH Texas Poker - Texas Hold'em,GAME,3.4,562345,Varies with device,"10,000,000+",Free,0,Teen,Casino,23-Jul-18,Varies with device,Varies with device,617
Narrator's Voice,COMICS,3.5,564387,Varies with device,"5,000,000+",Free,0,Everyone,Comics,05-Jul-18,Varies with device,Varies with device,618
Mobile Security & Antivirus,PRODUCTIVITY,4.7,564759,Varies with device,"10,000,000+",Free,0,Everyone,Productivity,27-Jul-18,Varies with device,Varies with device,619
Plants vs. Zombies™ 2,FAMILY,3.6,567632,15M,"10,000,000+",Free,0,Ten_Plus,Casual,12-Jun-18,6.8.1,4.1 and up,620
Asphalt Xtreme: Rally Racing,GAME,3.9,567984,39M,"10,000,000+",Free,0,Everyone,Racing,16-Jul-18,1.7.3b,4.0.3 and up,621
"Real Estate, Car, Shopping and Others",SHOPPING,4.3,568273,Varies with device,"10,000,000+",Free,0,Everyone,Shopping,04-Aug-18,Varies with device,Varies with device,622
ETERNITY WARRIORS 2,GAME,4.6,568391,5.2M,"5,000,000+",Free,0,Teen,Action,01-Jul-14,4.3.1,2.1 and up,623
Audiobooks from Audible,BOOKS_AND_REFERENCE,3,568922,Varies with device,"100,000,000+",Free,0,Teen,Books & Reference,01-Aug-18,Varies with device,Varies with device,624
Advanced Download Manager,TOOLS,3.3,569727,Varies with device,"10,000,000+",Free,0,Everyone,Tools,03-Nov-17,Varies with device,Varies with device,625
Period Tracker Clue: Period and Ovulation Tracker,HEALTH_AND_FITNESS,4.8,570242,20M,"10,000,000+",Free,0,Everyone,Health & Fitness,02-Aug-18,5.0.2,4.1 and up,626
"Mobile Security: Antivirus, Web Scan & App Lock",PRODUCTIVITY,3.9,574719,20M,"10,000,000+",Free,0,Everyone,Productivity,16-Jul-18,5.0.0.1442,4.1 and up,627
SpongeBob Diner Dash,FAMILY,4,576210,48M,"50,000,000+",Free,0,Everyone,Casual,22-Aug-13,3.25.3,2.3.3 and up,628
SuperVPN Free VPN Client,TOOLS,4.3,576454,6.1M,"50,000,000+",Free,0,Everyone,Tools,05-Feb-18,2.0.9,4.0.3 and up,629
Advanced Task Killer,PRODUCTIVITY,3.1,577059,1.5M,"50,000,000+",Free,0,Everyone,Productivity,07-Aug-16,2.2.1B216,2.3.3 and up,630
Wikipedia,BOOKS_AND_REFERENCE,3.2,577550,Varies with device,"10,000,000+",Free,0,Everyone,Books & Reference,02-Aug-18,Varies with device,Varies with device,631
Kill Shot Bravo: Sniper FPS,GAME,3,579519,99M,"10,000,000+",Free,0,Mature,Action,18-Jul-18,5.1,4.1 and up,632
"Egg, Inc.",FAMILY,4.7,580160,29M,"5,000,000+",Free,0,Everyone,Simulation,13-Jun-18,1.7.5,4.0.3 and up,633
Castle Clash: Epic Empire ES,FAMILY,4.6,584070,24M,"5,000,000+",Free,0,Ten_Plus,Strategy,18-Jul-18,1.4.1,4.1 and up,634
Hustle Castle: Fantasy Kingdom,GAME,4.7,584126,64M,"10,000,000+",Free,0,Ten_Plus,Role Playing,27-Jul-18,1.5.4,4.1 and up,635
Real Football,SPORTS,2.9,585564,33M,"10,000,000+",Free,0,Everyone,Sports,01-Jun-18,1.5.0,4.0.3 and up,636
OfferUp - Buy. Sell. Offer Up,SHOPPING,4.6,591312,Varies with device,"10,000,000+",Free,0,Everyone,Shopping,03-Aug-18,Varies with device,Varies with device,637
FaceQ,FAMILY,3.2,591411,19M,"10,000,000+",Free,0,Teen,Entertainment,16-May-17,3.4.1,3.0 and up,638
Magic Tiles 3,GAME,3,592068,Varies with device,"50,000,000+",Free,0,Everyone,Music,03-Aug-18,5.13.007,4.1 and up,639
Magic Tiles 3,GAME,3.4,592282,Varies with device,"50,000,000+",Free,0,Everyone,Music,03-Aug-18,5.13.007,4.1 and up,640
Magic Tiles 3,GAME,3.4,592504,Varies with device,"50,000,000+",Free,0,Everyone,Music,03-Aug-18,5.13.007,4.1 and up,641
Magic Tiles 3,GAME,3.2,592504,Varies with device,"50,000,000+",Free,0,Everyone,Music,03-Aug-18,5.13.007,4.1 and up,642
Dr.Web Security Space,TOOLS,3.2,594406,Varies with device,"10,000,000+",Free,0,Everyone,Tools,20-Jul-18,Varies with device,Varies with device,643
free video calls and chat,COMMUNICATION,4.2,594720,Varies with device,"50,000,000+",Free,0,Everyone,Communication,19-Jul-18,7.3(800241),4.4 and up,644
free video calls and chat,COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",Free,0,Everyone,Communication,19-Jul-18,7.3(800241),4.4 and up,645
free video calls and chat,COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",Free,0,Everyone,Communication,19-Jul-18,7.3(800241),4.4 and up,646
icon wallpaper dressup💞CocoPPa,PERSONALIZATION,4.3,595120,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,10-Jul-18,Varies with device,Varies with device,647
Angry Birds POP Bubble Shooter,FAMILY,3.6,596628,99M,"10,000,000+",Free,0,Everyone,Casual,02-Aug-18,3.39.0,4.1 and up,648
Fotor Photo Editor - Photo Collage & Photo Effects,PHOTOGRAPHY,3.5,597068,Varies with device,"10,000,000+",Free,0,Everyone,Photography,09-Jul-18,Varies with device,Varies with device,649
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,39M,"10,000,000+",Free,0,Everyone,Simulation,17-Jan-18,2.4.0,4.0 and up,650
MakeMyTrip-Flight Hotel Bus Cab IRCTC Rail Booking,TRAVEL_AND_LOCAL,4.3,599872,Varies with device,"10,000,000+",Free,0,Everyone,Travel & Local,04-Aug-18,7.3.3,4.4 and up,651
Shopee: No.1 Online Shopping,SHOPPING,4.2,608753,30M,"10,000,000+",Free,0,Everyone,Shopping,23-Jul-18,2.25.17,4.1 and up,652
File Browser by Astro (File Manager),PRODUCTIVITY,4.3,609182,9.2M,"50,000,000+",Free,0,Everyone,Productivity,02-Jul-18,6.4.0,4.0 and up,653
Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,30M,"10,000,000+",Free,0,Everyone,Shopping,23-Jul-18,2.25.17,4.1 and up,654
Tastely,FOOD_AND_DRINK,4.7,611136,19M,"10,000,000+",Free,0,Everyone,Food & Drink,13-Jul-18,3.2.0d,4.0.3 and up,655
PlayStation App,ENTERTAINMENT,4.2,613059,25M,"50,000,000+",Free,0,Everyone,Entertainment,26-Jul-18,18.07.0,4.1 and up,656
TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,3.1,615381,37M,"10,000,000+",Free,0,Mature,Communication,02-Aug-18,6.7.9.1,4.0.3 and up,657
Moovit: Bus Time & Train Time Live Info,MAPS_AND_NAVIGATION,3.1,616742,Varies with device,"10,000,000+",Free,0,Everyone,Maps & Navigation,05-Aug-18,Varies with device,Varies with device,658
Moovit: Bus Time & Train Time Live Info,MAPS_AND_NAVIGATION,3.8,617477,Varies with device,"10,000,000+",Free,0,Everyone,Maps & Navigation,05-Aug-18,Varies with device,Varies with device,659
Robbery Bob,GAME,3.1,617732,44M,"10,000,000+",Free,0,Ten_Plus,Action,29-Jul-18,1.18.4,4.1 and up,660
Free GPS Navigation,MAPS_AND_NAVIGATION,4.2,618562,Varies with device,"50,000,000+",Free,0,Everyone,Maps & Navigation,04-Jun-18,Varies with device,Varies with device,661
Microsoft PowerPoint,PRODUCTIVITY,4,618796,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,11-Jul-18,16.0.10325.20043,4.4 and up,662
Microsoft PowerPoint,PRODUCTIVITY,3.1,618798,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,11-Jul-18,16.0.10325.20043,4.4 and up,663
Flashlight HD LED,TOOLS,4.3,618918,Varies with device,"50,000,000+",Free,0,Everyone,Tools,28-Jul-18,Varies with device,Varies with device,664
Where is my Train : Indian Railway & PNR Status,TRAVEL_AND_LOCAL,4.7,620534,9.8M,"10,000,000+",Free,0,Everyone,Travel & Local,30-Jul-18,5.7.3,4.0.3 and up,665
Inside Out Thought Bubbles,FAMILY,3.8,623398,58M,"10,000,000+",Free,0,Everyone,Puzzle;Brain Games,31-Aug-17,1.22.0,4.0.3 and up,666
Inside Out Thought Bubbles,FAMILY,3.8,623398,58M,"10,000,000+",Free,0,Everyone,Puzzle;Brain Games,31-Aug-17,1.22.0,4.0.3 and up,667
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,3.1,624557,56M,"10,000,000+",Free,0,Mature,Social,27-Jul-18,5.4.7.1,4.3 and up,668
"iKeyboard - emoji, emoticons",PERSONALIZATION,3.3,624924,24M,"10,000,000+",Free,0,Everyone,Personalization,01-Aug-18,4.8.2.2195,4.1 and up,669
ASUS PixelMaster Camera,PHOTOGRAPHY,3.9,626366,Varies with device,"10,000,000+",Free,0,Everyone,Photography,29-Jun-16,Varies with device,Varies with device,670
Bullet Force,GAME,3.8,634159,58M,"10,000,000+",Free,0,Teen,Action,21-Jun-18,1.4,4.2 and up,671
Square InPic - Photo Editor & Collage Maker,PHOTOGRAPHY,3.8,635846,14M,"50,000,000+",Free,0,Everyone,Photography,23-May-18,4.2.14,4.0 and up,672
Virtual Families 2,FAMILY,4.2,636228,Varies with device,"10,000,000+",Free,0,Everyone,Casual,19-Jul-18,Varies with device,Varies with device,673
The Simpsons™: Tapped Out,FAMILY,4.3,636995,49M,"10,000,000+",Free,0,Teen,Casual,31-Jul-18,4.34.0,4.0.3 and up,674
We Heart It,SOCIAL,3.7,637254,Varies with device,"10,000,000+",Free,0,Teen,Social,18-Jul-18,Varies with device,Varies with device,675
We Heart It,SOCIAL,3.9,637309,Varies with device,"10,000,000+",Free,0,Teen,Social,18-Jul-18,Varies with device,Varies with device,676
Beach Buggy Blitz,GAME,4.2,640974,47M,"50,000,000+",Free,0,Everyone,Racing,05-Jun-18,1.5,4.0.3 and up,677
BitTorrent®- Torrent Downloads,VIDEO_PLAYERS,3.3,641219,Varies with device,"10,000,000+",Free,0,Everyone,Video Players & Editors,26-Jul-18,5.2.2,4.1 and up,678
ai.type Free Emoji Keyboard,PERSONALIZATION,4.3,647721,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,24-Jul-18,Varies with device,Varies with device,679
ai.type Free Emoji Keyboard,PERSONALIZATION,4.3,647844,Varies with device,"10,000,000+",Free,0,Everyone,Personalization,24-Jul-18,Varies with device,Varies with device,680
"Avast Cleanup & Boost, Phone Cleaner, Optimizer",TOOLS,3.4,648380,24M,"10,000,000+",Free,0,Everyone,Tools,01-Aug-18,4.6.4,4.1 and up,681
Microsoft Launcher,PERSONALIZATION,4.6,649568,26M,"10,000,000+",Free,0,Everyone,Personalization,01-Aug-18,4.12.0.44682,4.2 and up,682
DRAGON BALL Z DOKKAN BATTLE,GAME,2.4,650114,80M,"10,000,000+",Free,0,Teen,Action,03-Jul-18,3.11.0,4.0.3 and up,683
Soccer Star 2018 Top Leagues · MLS Soccer Games,SPORTS,4.6,652940,90M,"10,000,000+",Free,0,Teen,Sports,05-Jul-18,1.3.5,4.1 and up,684
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,3.3,653008,16M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,9.1.4,4.4 and up,685
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,3.3,653008,16M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,9.1.4,4.4 and up,686
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,3.6,653008,16M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,9.1.4,4.4 and up,687
InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654418,Varies with device,"50,000,000+",Free,0,Everyone,Photography,01-Feb-18,Varies with device,4.0.3 and up,688
InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654419,Varies with device,"50,000,000+",Free,0,Everyone,Photography,01-Feb-18,Varies with device,4.0.3 and up,689
Rider,GAME,3.4,655067,72M,"10,000,000+",Free,0,Teen,Arcade,17-Jul-17,1.2.1,4.0.3 and up,690
Rider,GAME,3.7,655145,72M,"10,000,000+",Free,0,Teen,Arcade,17-Jul-17,1.2.1,4.0.3 and up,691
Pregnancy Tracker & Countdown to Baby Due Date,PARENTING,4.7,658087,62M,"10,000,000+",Free,0,Everyone,Parenting,24-May-18,3.15.1,5.0 and up,692
imo beta free calls and text,COMMUNICATION,4.3,659395,11M,"100,000,000+",Free,0,Everyone,Communication,07-Jun-18,9.8.000000010492,4.0 and up,693
imo beta free calls and text,COMMUNICATION,4.3,659395,11M,"100,000,000+",Free,0,Everyone,Communication,07-Jun-18,9.8.000000010492,4.0 and up,694
